week,commits,additions,additions_per_commit,user1,user2,user3,user4
1486252800,18,4553,252,0,1,17,0
1486857600,30,587,19,0,0,30,0
1487462400,3,269,89,0,0,3,0
1488067200,1,55,55,1,0,0,0
1488672000,7,683,97,0,0,7,0
1489276800,0,0,0,0,0,0,0
1489881600,0,0,0,0,0,0,0
1490486400,5,6,1,0,0,5,0
1491091200,0,0,0,0,0,0,0
1491696000,0,0,0,0,0,0,0
1492300800,0,0,0,0,0,0,0
1492905600,0,0,0,0,0,0,0
